2026-04-24 19:21:57,24.3,40.0,2613,3017,Estable
2026-04-24 19:21:59,24.3,40.0,2559,3119,Estable
2026-04-24 19:22:02,24.3,40.0,2443,3127,Estable
2026-04-24 19:22:04,24.3,40.0,2353,3131,Estable
2026-04-24 19:22:07,24.3,40.0,2448,3147,Estable
2026-04-24 19:22:09,24.3,40.0,2559,3121,Estable
2026-04-24 19:22:12,24.3,40.0,2626,3158,Estable
2026-04-24 19:22:14,24.3,40.0,2627,3151,Estable
2026-04-24 19:22:17,24.3,40.0,2607,3169,Estable
2026-04-24 19:22:19,24.3,40.0,2529,3158,Estable
2026-04-24 19:22:22,24.3,40.0,2531,3175,Estable
2026-04-24 19:22:24,24.3,40.0,2559,3171,Estable
2026-04-24 19:22:27,24.3,40.0,2559,3169,Estable
2026-04-24 19:22:29,24.3,40.0,2529,3169,Estable
2026-04-24 19:22:32,24.3,40.0,2384,3187,Estable
2026-04-24 19:22:34,24.3,40.0,2303,3191,Estable
2026-04-24 19:22:37,24.3,40.0,2441,3184,Estable
2026-04-24 19:22:39,24.3,40.0,2555,3186,Estable
2026-04-24 19:22:42,24.3,40.0,2559,3193,Estable
2026-04-24 19:22:44,24.3,40.0,2521,3202,Estable
2026-04-24 19:22:47,24.3,40.0,2463,3203,Estable
2026-04-24 19:22:49,24.3,40.0,2391,3184,Estable
2026-04-24 19:22:52,24.3,40.0,2314,3194,Estable
2026-04-24 19:22:54,24.3,40.0,2295,3193,Estable
2026-04-24 19:22:57,24.3,40.0,2351,3213,Estable
2026-04-24 19:22:59,24.3,40.0,2401,3199,Estable
2026-04-24 19:23:02,24.3,40.0,2425,3216,Estable
2026-04-24 19:23:04,24.3,40.0,2415,3201,Estable
2026-04-24 19:23:07,24.3,40.0,2352,3216,Estable
2026-04-24 19:23:09,24.3,40.0,2295,3218,Estable
2026-04-24 19:23:12,24.3,40.0,2300,3214,Estable
2026-04-24 19:23:14,24.3,40.0,2402,3216,Estable
2026-04-24 19:23:17,24.3,40.0,2481,3245,Estable
2026-04-24 19:23:19,24.3,40.0,2520,3218,Estable
2026-04-24 19:23:22,24.3,40.0,2529,3229,Estable
2026-04-24 19:23:24,24.3,40.0,2525,3227,Estable
2026-04-24 19:23:27,24.3,40.0,2503,3242,Estable
2026-04-24 19:23:29,24.3,40.0,2510,3230,Estable
2026-04-24 19:23:32,24.3,40.0,2515,3238,Estable
2026-04-24 19:23:34,24.3,40.0,2525,3242,Estable
2026-04-24 19:23:37,24.3,40.0,2525,3229,Estable
2026-04-24 19:23:39,24.3,40.0,2506,3271,Estable
2026-04-24 19:23:42,24.3,40.0,2448,3239,Estable
2026-04-24 19:23:44,24.3,40.0,2334,3249,Estable
2026-04-24 19:23:47,24.3,40.0,2287,3248,Estable
2026-04-24 19:23:49,24.3,40.0,2375,3247,Estable
2026-04-24 19:23:52,24.3,40.0,2423,3244,Estable
2026-04-24 19:23:54,24.3,40.0,2352,3239,Estable
2026-04-24 19:23:57,24.3,40.0,2289,3257,Estable
2026-04-24 19:23:59,24.2,40.0,2288,3251,Estable
2026-04-24 19:24:02,24.2,40.0,2327,3254,Estable
2026-04-24 19:24:04,24.2,40.0,2347,3252,Estable
2026-04-24 19:24:07,24.2,40.0,2355,3248,Estable
2026-04-24 19:24:09,24.2,40.0,2353,3249,Estable
2026-04-24 19:24:12,24.2,40.0,2339,3257,Estable
2026-04-24 19:24:14,24.2,40.0,2403,3251,Estable
2026-04-24 19:24:17,24.2,40.0,2538,3267,Estable
2026-04-24 19:24:19,24.2,40.0,2495,3266,Estable
2026-04-24 19:24:22,24.2,40.0,2384,3254,Estable
2026-04-24 19:24:24,24.2,40.0,2512,3253,Estable
2026-04-24 19:24:27,24.2,40.0,2543,3254,Estable
2026-04-24 19:24:29,24.2,40.0,2555,3258,Estable
2026-04-24 19:24:32,24.2,40.0,2553,3271,Estable
2026-04-24 19:24:34,24.2,40.0,2544,3266,Estable
2026-04-24 19:24:37,24.2,40.0,2550,3274,Estable
2026-04-24 19:24:39,24.2,40.0,2548,3263,Estable
2026-04-24 19:24:42,24.2,40.0,2534,3271,Estable
2026-04-24 19:24:44,24.2,40.0,2540,3279,Estable
2026-04-24 19:24:47,24.2,40.0,2544,3259,Estable
2026-04-24 19:24:49,24.2,40.0,2473,3277,Estable
2026-04-24 19:24:52,24.2,40.0,2315,3280,Estable
2026-04-24 19:24:54,24.2,40.0,2301,3262,Estable
2026-04-24 19:24:57,24.2,40.0,2384,3270,Estable
2026-04-24 19:24:59,24.2,40.0,2433,3270,Estable
2026-04-24 19:25:02,24.2,40.0,2434,3265,Estable
2026-04-24 19:25:04,24.2,40.0,2411,3278,Estable
2026-04-24 19:25:07,24.2,40.0,2359,3279,Estable
2026-04-24 19:25:09,24.2,40.0,2321,3285,Estable
2026-04-24 19:25:12,24.2,40.0,2320,3303,Estable
2026-04-24 19:25:14,24.2,40.0,2415,3267,Estable
2026-04-24 19:25:17,24.2,40.0,2507,3280,Estable
2026-04-24 19:25:19,24.2,40.0,2544,3277,Estable
2026-04-24 19:25:22,24.2,40.0,2511,3282,Estable
2026-04-24 19:25:24,24.2,40.0,2417,3284,Estable
2026-04-24 19:25:27,24.2,40.0,2347,3286,Estable
2026-04-24 19:25:29,24.2,40.0,2304,3271,Estable
2026-04-24 19:25:32,24.1,40.0,2301,3280,Estable
2026-04-24 19:25:34,24.2,40.0,2305,3280,Estable
2026-04-24 19:25:37,24.2,40.0,2309,3287,Estable
2026-04-24 19:25:39,24.1,40.0,2303,3286,Estable
2026-04-24 19:25:42,24.2,40.0,2288,3277,Estable
2026-04-24 19:25:44,24.1,40.0,2283,3261,Estable
2026-04-24 19:25:47,24.2,40.0,2323,3279,Estable
2026-04-24 19:25:49,24.1,40.0,2378,3264,Estable
2026-04-24 19:25:52,24.1,40.0,2448,3278,Estable
2026-04-24 19:25:54,24.1,40.0,2522,3264,Estable
2026-04-24 19:25:57,24.2,40.0,2549,3283,Estable
2026-04-24 19:25:59,24.2,40.0,2542,3280,Estable
2026-04-24 19:26:02,24.2,40.0,2514,3284,Estable
2026-04-24 19:26:04,24.2,40.0,2496,3281,Estable
2026-04-24 19:26:07,24.2,40.0,2475,3283,Estable
